event_id,date,start_time,end_time,type,location,animal_location,initiator,victim,winner,loser,intervenor,observer,other_notes,datetime_start,datetime_end,duration,ts_start,ts_end,group_id_initiator,group_id_victim,group_id_winner,group_id_loser,group_id_intervenor,event_A2A,event_B2B,event_A2B,event_B2A,event_ingroup,success,epoch,merge_day,food_epoch,relative_time,player_pair_set,pre_winner,pre_loser,pre_event_interval
488,2024-06-20,15:15:29.0,15:15:35.0,R,left,,rat007,rat035,rat035,rat007,,,,2024-06-20 15:15:29,2024-06-20 15:15:35,6.0,1718910929000000000,1718910935000000000,A,B,B,A,,,,True,,False,False,,1,9.0,481.0,"[""rat007"", ""rat035""]",,,10474.0
489,2024-06-20,15:15:40.0,15:15:44.0,R,left,,rat034,rat005,rat005,rat034,,,,2024-06-20 15:15:40,2024-06-20 15:15:44,4.0,1718910940000000000,1718910944000000000,B,A,A,B,,,,,True,False,False,,1,9.0,490.0,"[""rat005"", ""rat034""]",rat034,rat005,9966.0
491,2024-06-20,15:16:20.0,15:16:28.0,R,right,,rat032,rat006,rat006,rat032,,,,2024-06-20 15:16:20,2024-06-20 15:16:28,8.0,1718910980000000000,1718910988000000000,B,A,A,B,,,,,True,False,False,,1,9.0,534.0,"[""rat006"", ""rat032""]",rat006,rat032,0.0
490,2024-06-20,15:16:48.0,15:16:50.0,R,left,,rat007,rat005,rat005,rat007,,,,2024-06-20 15:16:48,2024-06-20 15:16:50,2.0,1718911008000000000,1718911010000000000,A,A,A,A,,True,,,,True,False,,1,9.0,556.0,"[""rat007"", ""rat005""]",rat007,rat005,170.0
494,2024-06-20,15:16:53.0,15:16:56.0,R,left,,rat003,rat031,rat031,rat003,,,,2024-06-20 15:16:53,2024-06-20 15:16:56,3.0,1718911013000000000,1718911016000000000,A,B,B,A,,,,True,,False,False,,1,9.0,562.0,"[""rat031"", ""rat003""]",rat031,rat003,0.0
492,2024-06-20,15:17:00.0,15:17:02.0,R,left,,rat004,rat005,rat005,rat004,,,,2024-06-20 15:17:00,2024-06-20 15:17:02,2.0,1718911020000000000,1718911022000000000,A,A,A,A,,True,,,,True,False,,1,9.0,568.0,"[""rat005"", ""rat004""]",rat004,rat005,8550.0
495,2024-06-20,15:17:07.0,15:17:09.0,R,left,,rat003,rat010,rat003,rat010,,,,2024-06-20 15:17:07,2024-06-20 15:17:09,2.0,1718911027000000000,1718911029000000000,A,A,A,A,,True,,,,True,True,,1,9.0,575.0,"[""rat010"", ""rat003""]",rat003,rat010,0.0
493,2024-06-20,15:17:10.0,15:17:22.0,R,left,,rat007,rat030,rat030,rat007,,,,2024-06-20 15:17:10,2024-06-20 15:17:22,12.0,1718911030000000000,1718911042000000000,A,B,B,A,,,,True,,False,False,,1,9.0,588.0,"[""rat030"", ""rat007""]",rat030,rat007,9995.0
496,2024-06-20,15:17:24.0,15:17:28.0,R,left,,rat033,rat034,rat034,rat033,,,rat033 find food nearby,2024-06-20 15:17:24,2024-06-20 15:17:28,4.0,1718911044000000000,1718911048000000000,B,B,B,B,,,True,,,True,False,,1,9.0,594.0,"[""rat033"", ""rat034""]",rat033,rat034,9728.0
497,2024-06-20,15:17:52.0,15:17:55.0,R,left,,rat006,rat034,rat006,rat034,,,"rat034 hide in tube eating, rat006 rob directly",2024-06-20 15:17:52,2024-06-20 15:17:55,3.0,1718911072000000000,1718911075000000000,A,B,A,B,,,,True,,False,True,,1,9.0,621.0,"[""rat006"", ""rat034""]",rat006,rat034,6201.0
498,2024-06-20,15:18:29.0,15:18:40.0,R,left,,rat006,rat030,rat030,rat006,,,"rat006 eat food in shell at soil, rat030 come with regular food, rat006 try to rob",2024-06-20 15:18:29,2024-06-20 15:18:40,11.0,1718911109000000000,1718911120000000000,A,B,B,A,,,,True,,False,False,,1,9.0,666.0,"[""rat030"", ""rat006""]",rat006,rat030,264.0
499,2024-06-20,15:18:31.0,15:18:33.0,R,left,,rat033,rat003,rat003,rat033,,,,2024-06-20 15:18:31,2024-06-20 15:18:33,2.0,1718911111000000000,1718911113000000000,B,A,A,B,,,,,True,False,False,,1,9.0,659.0,"[""rat033"", ""rat003""]",rat033,rat003,17122.0
500,2024-06-20,15:18:40.0,15:18:44.0,R,left,,rat033,rat005,rat005,rat033,,,,2024-06-20 15:18:40,2024-06-20 15:18:44,4.0,1718911120000000000,1718911124000000000,B,A,A,B,,,,,True,False,False,,1,9.0,670.0,"[""rat005"", ""rat033""]",rat033,rat005,3263.0
501,2024-06-20,15:18:49.0,15:18:59.0,R,left,,rat034,rat030,rat034,rat030,,,rat034 tried 3 times and finally succeed,2024-06-20 15:18:49,2024-06-20 15:18:59,10.0,1718911129000000000,1718911139000000000,B,B,B,B,,,True,,,True,True,,1,9.0,685.0,"[""rat030"", ""rat034""]",rat034,rat030,10095.0
502,2024-06-20,15:19:27.0,15:19:37.0,R,left,,rat034,rat004,rat004,rat034,,,,2024-06-20 15:19:27,2024-06-20 15:19:37,10.0,1718911167000000000,1718911177000000000,B,A,A,B,,,,,True,False,False,,1,9.0,723.0,"[""rat034"", ""rat004""]",rat004,rat034,2182.0
503,2024-06-20,15:19:39.0,15:19:41.0,R,left,,rat010,rat005,rat005,rat010,,,,2024-06-20 15:19:39,2024-06-20 15:19:41,2.0,1718911179000000000,1718911181000000000,A,A,A,A,,True,,,,True,False,,1,9.0,727.0,"[""rat005"", ""rat010""]",rat010,rat005,448.0
504,2024-06-20,15:19:41.0,15:19:44.0,R,left,,rat032,rat005,rat005,rat032,,,,2024-06-20 15:19:41,2024-06-20 15:19:44,3.0,1718911181000000000,1718911184000000000,B,A,A,B,,,,,True,False,False,,1,9.0,730.0,"[""rat005"", ""rat032""]",,,13089.0
505,2024-06-20,15:19:53.0,15:19:54.0,R,left,,rat034,rat033,rat033,rat034,,,,2024-06-20 15:19:53,2024-06-20 15:19:54,1.0,1718911193000000000,1718911194000000000,B,B,B,B,,,True,,,True,False,,1,9.0,740.0,"[""rat033"", ""rat034""]",rat034,rat033,149.0
506,2024-06-20,15:19:55.0,15:20:05.0,R,left,,rat030,rat004,rat004,rat030,,,rat030 try twice,2024-06-20 15:19:55,2024-06-20 15:20:05,10.0,1718911195000000000,1718911205000000000,B,A,A,B,,,,,True,False,False,,1,9.0,751.0,"[""rat030"", ""rat004""]",,,
507,2024-06-20,15:20:10.0,15:20:13.0,R,left,,rat030,rat031,rat031,rat030,,,,2024-06-20 15:20:10,2024-06-20 15:20:13,3.0,1718911210000000000,1718911213000000000,B,B,B,B,,,True,,,True,False,,1,9.0,759.0,"[""rat030"", ""rat031""]",rat030,rat031,169534.0
508,2024-06-20,15:20:58.0,15:21:01.0,R,right,,rat030,rat006,rat006,rat030,,,,2024-06-20 15:20:58,2024-06-20 15:21:01,3.0,1718911258000000000,1718911261000000000,B,A,A,B,,,,,True,False,False,,1,9.0,807.0,"[""rat030"", ""rat006""]",rat030,rat006,149.0
509,2024-06-20,15:21:17.0,15:21:19.0,R,right,,rat035,rat006,rat006,rat035,,,,2024-06-20 15:21:17,2024-06-20 15:21:19,2.0,1718911277000000000,1718911279000000000,B,A,A,B,,,,,True,False,False,,1,9.0,825.0,"[""rat006"", ""rat035""]",,,
511,2024-06-20,15:21:25.0,15:21:38.0,R,left,,rat034,rat004,rat004,rat034,,,,2024-06-20 15:21:25,2024-06-20 15:21:38,13.0,1718911285000000000,1718911298000000000,B,A,A,B,,,,,True,False,False,,1,9.0,844.0,"[""rat034"", ""rat004""]",rat004,rat034,0.0
510,2024-06-20,15:21:31.0,15:21:36.0,R,right,,rat035,rat030,rat030,rat035,,,,2024-06-20 15:21:31,2024-06-20 15:21:36,5.0,1718911291000000000,1718911296000000000,B,B,B,B,,,True,,,True,False,,1,9.0,842.0,"[""rat030"", ""rat035""]",rat035,rat030,449880.0
512,2024-06-20,15:21:40.0,15:21:44.0,R,left,,rat007,rat033,rat033,rat007,,,,2024-06-20 15:21:40,2024-06-20 15:21:44,4.0,1718911300000000000,1718911304000000000,A,B,B,A,,,,True,,False,False,,1,9.0,850.0,"[""rat007"", ""rat033""]",rat033,rat007,6205.0
513,2024-06-20,15:22:08.0,15:22:10.0,R,left,,rat033,rat004,rat004,rat033,,,,2024-06-20 15:22:08,2024-06-20 15:22:10,2.0,1718911328000000000,1718911330000000000,B,A,A,B,,,,,True,False,False,,1,9.0,876.0,"[""rat033"", ""rat004""]",rat004,rat033,5337.0
514,2024-06-20,15:22:10.0,15:22:19.0,R,left,,rat007,rat004,rat005,rat007,,,,2024-06-20 15:22:10,2024-06-20 15:22:19,9.0,1718911330000000000,1718911339000000000,A,A,A,A,,True,,,,True,False,,1,9.0,885.0,"[""rat007"", ""rat004""]",rat004,rat007,5309.0
516,2024-06-20,15:22:19.0,15:22:49.0,R,left,,rat010,rat033,rat033,rat010,,,,2024-06-20 15:22:19,2024-06-20 15:22:49,30.0,1718911339000000000,1718911369000000000,A,B,B,A,,,,True,,False,False,,1,9.0,915.0,"[""rat033"", ""rat010""]",rat033,rat010,0.0
515,2024-06-20,15:22:24.0,15:22:39.0,R,left,,rat033,rat010,rat033,rat010,,,,2024-06-20 15:22:24,2024-06-20 15:22:39,15.0,1718911344000000000,1718911359000000000,B,A,B,A,,,,,True,False,True,,1,9.0,905.0,"[""rat033"", ""rat010""]",rat010,rat033,11811.0
517,2024-06-20,15:22:38.0,15:22:51.0,R,left,,rat031,rat005,rat031,rat005,,,"rat031 try 3 times and succeed, rat005 escape with a small piece",2024-06-20 15:22:38,2024-06-20 15:22:51,13.0,1718911358000000000,1718911371000000000,B,A,B,A,,,,,True,False,True,,1,9.0,917.0,"[""rat031"", ""rat005""]",rat031,rat005,525.0
519,2024-06-20,15:23:00.0,15:23:01.0,R,left,,rat010,rat004,rat004,rat010,,,,2024-06-20 15:23:00,2024-06-20 15:23:01,1.0,1718911380000000000,1718911381000000000,A,A,A,A,,True,,,,True,False,,1,9.0,927.0,"[""rat010"", ""rat004""]",rat004,rat010,0.0
518,2024-06-20,15:23:02.0,15:23:06.0,R,left,,rat005,rat032,rat032,rat005,,,,2024-06-20 15:23:02,2024-06-20 15:23:06,4.0,1718911382000000000,1718911386000000000,A,B,B,A,,,,True,,False,False,,1,9.0,932.0,"[""rat005"", ""rat032""]",rat005,rat032,201.0
520,2024-06-20,15:23:11.0,15:23:12.0,R,left,,rat006,rat004,rat004,rat006,,,,2024-06-20 15:23:11,2024-06-20 15:23:12,1.0,1718911391000000000,1718911392000000000,A,A,A,A,,True,,,,True,False,,1,9.0,938.0,"[""rat006"", ""rat004""]",rat004,rat006,5353.0
521,2024-06-20,15:23:12.0,15:23:14.0,R,left,,rat006,rat010,rat010,rat006,,,,2024-06-20 15:23:12,2024-06-20 15:23:14,2.0,1718911392000000000,1718911394000000000,A,A,A,A,,True,,,,True,False,,1,9.0,940.0,"[""rat006"", ""rat010""]",rat010,rat006,18122.0
522,2024-06-20,15:23:49.0,15:23:50.0,R,left,,rat005,rat033,rat033,rat005,,,,2024-06-20 15:23:49,2024-06-20 15:23:50,1.0,1718911429000000000,1718911430000000000,A,B,B,A,,,,True,,False,False,,1,9.0,976.0,"[""rat005"", ""rat033""]",rat005,rat033,309.0
523,2024-06-20,15:24:19.0,15:24:28.0,R,left,,rat006,rat032,rat006,rat032,,,several attempts,2024-06-20 15:24:19,2024-06-20 15:24:28,9.0,1718911459000000000,1718911468000000000,A,B,A,B,,,,True,,False,True,,1,9.0,1014.0,"[""rat006"", ""rat032""]",rat006,rat032,479.0
524,2024-06-20,15:25:06.0,15:25:09.0,R,left,,rat010,rat005,rat005,rat010,,,,2024-06-20 15:25:06,2024-06-20 15:25:09,3.0,1718911506000000000,1718911509000000000,A,A,A,A,,True,,,,True,False,,1,9.0,1055.0,"[""rat005"", ""rat010""]",rat005,rat010,327.0
525,2024-06-20,15:26:06.0,15:26:33.0,R,left,,rat034,rat005,rat005,rat034,,,,2024-06-20 15:26:06,2024-06-20 15:26:33,27.0,1718911566000000000,1718911593000000000,B,A,A,B,,,,,True,False,False,,1,9.0,1139.0,"[""rat005"", ""rat034""]",rat005,rat034,626.0
526,2024-06-20,15:26:15.0,15:26:16.0,R,right,,rat033,rat035,rat035,rat033,,,,2024-06-20 15:26:15,2024-06-20 15:26:16,1.0,1718911575000000000,1718911576000000000,B,B,B,B,,,True,,,True,False,,1,9.0,1122.0,"[""rat035"", ""rat033""]",rat033,rat035,169850.0
527,2024-06-20,15:26:20.0,15:26:25.0,R,right,,rat033,rat030,rat030,rat033,,,,2024-06-20 15:26:20,2024-06-20 15:26:25,5.0,1718911580000000000,1718911585000000000,B,B,B,B,,,True,,,True,False,,1,9.0,1131.0,"[""rat030"", ""rat033""]",rat030,rat033,170058.0
528,2024-06-20,15:26:30.0,15:26:33.0,R,right,,rat007,rat030,rat030,rat007,,,,2024-06-20 15:26:30,2024-06-20 15:26:33,3.0,1718911590000000000,1718911593000000000,A,B,B,A,,,,True,,False,False,,1,9.0,1139.0,"[""rat030"", ""rat007""]",rat030,rat007,560.0
529,2024-06-20,15:26:40.0,15:26:48.0,R,right,,rat035,rat030,rat030,rat035,,,several attempts,2024-06-20 15:26:40,2024-06-20 15:26:48,8.0,1718911600000000000,1718911608000000000,B,B,B,B,,,True,,,True,False,,1,9.0,1154.0,"[""rat030"", ""rat035""]",rat030,rat035,309.0
530,2024-06-20,15:26:55.0,15:27:06.0,R,right,,rat007,rat030,rat030,rat007,,,,2024-06-20 15:26:55,2024-06-20 15:27:06,11.0,1718911615000000000,1718911626000000000,A,B,B,A,,,,True,,False,False,,1,9.0,1172.0,"[""rat030"", ""rat007""]",rat030,rat007,25.0
531,2024-06-20,15:27:15.0,15:27:19.0,R,right,,rat035,rat030,rat030,rat035,,,several attempts,2024-06-20 15:27:15,2024-06-20 15:27:19,4.0,1718911635000000000,1718911639000000000,B,B,B,B,,,True,,,True,False,,1,9.0,1185.0,"[""rat030"", ""rat035""]",rat030,rat035,35.0
532,2024-06-20,15:27:30.0,15:27:36.0,R,right,,rat006,rat030,rat030,rat006,,,,2024-06-20 15:27:30,2024-06-20 15:27:36,6.0,1718911650000000000,1718911656000000000,A,B,B,A,,,,True,,False,False,,1,9.0,1202.0,"[""rat030"", ""rat006""]",rat006,rat030,392.0
533,2024-06-20,15:43:46.0,15:44:20.0,PS,left,,rat007,rat034,,,,,tunnel contest,2024-06-20 15:43:46,2024-06-20 15:44:20,34.0,1718912626000000000,1718912660000000000,A,B,,,,,,True,,False,,,1,,,"[""rat007"", ""rat034""]",rat034,rat007,10036.0
534,2024-06-20,15:51:50.0,15:51:54.0,D,right,,rat004,rat030,rat004,rat030,,,,2024-06-20 15:51:50,2024-06-20 15:51:54,4.0,1718913110000000000,1718913114000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat030"", ""rat004""]",rat004,rat030,1915.0
535,2024-06-20,15:51:55.0,15:51:58.0,C,right,,rat004,rat030,rat004,rat030,,,,2024-06-20 15:51:55,2024-06-20 15:51:58,3.0,1718913115000000000,1718913118000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat030"", ""rat004""]",rat004,rat030,5.0
536,2024-06-20,15:51:58.0,15:52:04.0,F,right,,rat004,rat030,rat004,rat030,,,,2024-06-20 15:51:58,2024-06-20 15:52:04,6.0,1718913118000000000,1718913124000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat030"", ""rat004""]",rat004,rat030,3.0
537,2024-06-20,15:52:07.0,15:52:18.0,C,right,,rat004,rat034,rat004,rat034,,,,2024-06-20 15:52:07,2024-06-20 15:52:18,11.0,1718913127000000000,1718913138000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat034"", ""rat004""]",rat004,rat034,1842.0
539,2024-06-20,15:52:07.0,15:52:27.0,C,right,,rat006,rat030,rat006,rat030,,,,2024-06-20 15:52:07,2024-06-20 15:52:27,20.0,1718913127000000000,1718913147000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat030"", ""rat006""]",rat006,rat030,0.0
538,2024-06-20,15:52:18.0,15:53:27.0,PS,right,,rat034,rat004,rat034,rat004,,,tunnel contest,2024-06-20 15:52:18,2024-06-20 15:53:27,69.0,1718913138000000000,1718913207000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat034"", ""rat004""]",rat004,rat034,11.0
540,2024-06-20,15:52:27.0,15:52:39.0,F,right,,rat006,rat030,rat006,rat030,,,,2024-06-20 15:52:27,2024-06-20 15:52:39,12.0,1718913147000000000,1718913159000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat030"", ""rat006""]",rat006,rat030,20.0
541,2024-06-20,15:52:41.0,15:52:46.0,C,right,,rat031,rat006,rat031,rat006,,,,2024-06-20 15:52:41,2024-06-20 15:52:46,5.0,1718913161000000000,1718913166000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat031"", ""rat006""]",rat031,rat006,9815.0
542,2024-06-20,15:52:49.0,15:53:04.0,P,right,,rat031,rat006,rat031,rat006,,,,2024-06-20 15:52:49,2024-06-20 15:53:04,15.0,1718913169000000000,1718913184000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat031"", ""rat006""]",rat031,rat006,8.0
543,2024-06-20,15:53:05.0,15:53:08.0,F,right,,rat031,rat032,rat031,rat032,,,,2024-06-20 15:53:05,2024-06-20 15:53:08,3.0,1718913185000000000,1718913188000000000,B,B,B,B,,,True,,,True,True,,1,,,"[""rat031"", ""rat032""]",,,
544,2024-06-20,15:53:49.0,15:54:18.0,PS,right,,rat006,rat031,rat006,rat031,,,,2024-06-20 15:53:49,2024-06-20 15:54:18,29.0,1718913229000000000,1718913258000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat031"", ""rat006""]",rat031,rat006,60.0
545,2024-06-20,15:54:31.0,15:54:38.0,D,right,,rat034,rat031,rat031,rat034,,,rat034 escape,2024-06-20 15:54:31,2024-06-20 15:54:38,7.0,1718913271000000000,1718913278000000000,B,B,B,B,,,True,,,True,False,,1,,,"[""rat031"", ""rat034""]",rat034,rat031,451608.0
546,2024-06-20,15:54:46.0,15:55:08.0,F,door,,rat030,rat005,rat030,rat005,,,,2024-06-20 15:54:46,2024-06-20 15:55:08,22.0,1718913286000000000,1718913308000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat030"", ""rat005""]",rat005,rat030,2543.0
547,2024-06-20,15:55:33.0,15:55:42.0,F,left,,rat004,rat032,rat004,rat032,,,,2024-06-20 15:55:33,2024-06-20 15:55:42,9.0,1718913333000000000,1718913342000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat032"", ""rat004""]",,,
548,2024-06-20,16:16:55.0,16:17:22.0,C,left,,rat032,rat005,rat032,rat005,,,,2024-06-20 16:16:55,2024-06-20 16:17:22,27.0,1718914615000000000,1718914642000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat005"", ""rat032""]",rat032,rat005,3233.0
549,2024-06-20,16:37:42.0,16:37:43.0,F,left,,rat005,rat035,,,,,,2024-06-20 16:37:42,2024-06-20 16:37:43,1.0,1718915862000000000,1718915863000000000,A,B,,,,,,True,,False,,,1,,,"[""rat005"", ""rat035""]",rat005,rat035,5304.0
550,2024-06-20,16:37:43.0,16:37:50.0,F,left,,rat033,rat005,rat005,rat033,,,,2024-06-20 16:37:43,2024-06-20 16:37:50,7.0,1718915863000000000,1718915870000000000,B,A,A,B,,,,,True,False,False,,1,,,"[""rat005"", ""rat033""]",rat033,rat005,4434.0
551,2024-06-20,16:38:28.0,16:38:48.0,PS,left,,rat005,rat033,rat033,rat005,,,,2024-06-20 16:38:28,2024-06-20 16:38:48,20.0,1718915908000000000,1718915928000000000,A,B,B,A,,,,True,,False,False,,1,,,"[""rat005"", ""rat033""]",rat005,rat033,45.0
552,2024-06-20,16:43:18.0,16:43:29.0,C,left,,rat033,rat005,rat033,rat005,,,,2024-06-20 16:43:18,2024-06-20 16:43:29,11.0,1718916198000000000,1718916209000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat005"", ""rat033""]",rat033,rat005,290.0
553,2024-06-20,16:43:29.0,16:43:50.0,F,left,,rat033,rat005,rat033,rat005,,,,2024-06-20 16:43:29,2024-06-20 16:43:50,21.0,1718916209000000000,1718916230000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat005"", ""rat033""]",rat033,rat005,11.0
554,2024-06-20,16:43:50.0,16:43:52.0,PS,left,,rat005,rat034,rat034,rat005,,,,2024-06-20 16:43:50,2024-06-20 16:43:52,2.0,1718916230000000000,1718916232000000000,A,B,B,A,,,,True,,False,False,,1,,,"[""rat005"", ""rat034""]",rat005,rat034,4664.0
555,2024-06-20,16:43:54.0,16:44:04.0,PS,left,,rat010,rat034,rat034,rat010,,,,2024-06-20 16:43:54,2024-06-20 16:44:04,10.0,1718916234000000000,1718916244000000000,A,B,B,A,,,,True,,False,False,,1,,,"[""rat010"", ""rat034""]",rat034,rat010,14374.0
556,2024-06-20,16:44:06.0,16:44:10.0,F,left,,rat031,rat005,rat005,rat031,,,,2024-06-20 16:44:06,2024-06-20 16:44:10,4.0,1718916246000000000,1718916250000000000,B,A,A,B,,,,,True,False,False,,1,,,"[""rat031"", ""rat005""]",rat031,rat005,4888.0
557,2024-06-20,16:52:19.0,16:52:26.0,C,right,,rat032,rat005,rat032,rat005,,,,2024-06-20 16:52:19,2024-06-20 16:52:26,7.0,1718916739000000000,1718916746000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat005"", ""rat032""]",rat032,rat005,2124.0
558,2024-06-20,16:52:26.0,16:52:45.0,PS,right,,rat005,rat032,rat032,rat005,,,rat005 escape,2024-06-20 16:52:26,2024-06-20 16:52:45,19.0,1718916746000000000,1718916765000000000,A,B,B,A,,,,True,,False,False,,1,,,"[""rat005"", ""rat032""]",rat032,rat005,7.0
559,2024-06-20,16:52:50.0,16:52:56.0,C,right,,rat032,rat005,rat032,rat005,,,,2024-06-20 16:52:50,2024-06-20 16:52:56,6.0,1718916770000000000,1718916776000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat005"", ""rat032""]",rat032,rat005,24.0
560,2024-06-20,16:52:56.0,16:53:26.0,F,right,,rat032,rat005,rat032,rat005,,,,2024-06-20 16:52:56,2024-06-20 16:53:26,30.0,1718916776000000000,1718916806000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat005"", ""rat032""]",rat032,rat005,6.0
561,2024-06-20,16:57:12.0,16:57:15.0,C,right,,rat005,rat035,rat005,rat035,,,,2024-06-20 16:57:12,2024-06-20 16:57:15,3.0,1718917032000000000,1718917035000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat005"", ""rat035""]",rat005,rat035,1170.0
562,2024-06-20,16:57:16.0,16:57:28.0,F,right,,rat005,rat035,rat005,rat035,,,,2024-06-20 16:57:16,2024-06-20 16:57:28,12.0,1718917036000000000,1718917048000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat005"", ""rat035""]",rat005,rat035,4.0
566,2024-06-20,16:57:23.0,16:57:29.0,PS,left,,rat010,rat034,rat034,rat010,,,,2024-06-20 16:57:23,2024-06-20 16:57:29,6.0,1718917043000000000,1718917049000000000,A,B,B,A,,,,True,,False,False,,1,,,"[""rat010"", ""rat034""]",rat034,rat010,0.0
563,2024-06-20,16:57:28.0,16:57:30.0,C,right,,rat005,rat035,rat005,rat035,,,,2024-06-20 16:57:28,2024-06-20 16:57:30,2.0,1718917048000000000,1718917050000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat005"", ""rat035""]",rat005,rat035,12.0
564,2024-06-20,16:57:30.0,16:57:32.0,C,right,,rat005,rat033,rat005,rat033,,,,2024-06-20 16:57:30,2024-06-20 16:57:32,2.0,1718917050000000000,1718917052000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat005"", ""rat033""]",rat033,rat005,841.0
567,2024-06-20,16:57:30.0,16:57:34.0,PS,left,,rat034,rat003,,,,,,2024-06-20 16:57:30,2024-06-20 16:57:34,4.0,1718917050000000000,1718917054000000000,B,A,,,,,,,True,False,,,1,,,"[""rat034"", ""rat003""]",rat003,rat034,0.0
565,2024-06-20,16:57:32.0,16:58:03.0,F,right,,rat005,rat030,rat005,rat030,,,,2024-06-20 16:57:32,2024-06-20 16:58:03,31.0,1718917052000000000,1718917083000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat030"", ""rat005""]",rat030,rat005,3766.0
568,2024-06-20,16:58:03.0,16:58:13.0,C,right,,rat005,rat030,rat005,rat030,,,,2024-06-20 16:58:03,2024-06-20 16:58:13,10.0,1718917083000000000,1718917093000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat030"", ""rat005""]",rat005,rat030,31.0
569,2024-06-20,17:01:01.0,17:01:03.0,C,right,,rat005,rat003,rat005,rat003,,,,2024-06-20 17:01:01,2024-06-20 17:01:03,2.0,1718917261000000000,1718917263000000000,A,A,A,A,,True,,,,True,True,,1,,,"[""rat005"", ""rat003""]",rat005,rat003,16194.0
570,2024-06-20,17:01:03.0,17:01:13.0,PS,right,,rat005,rat003,rat003,rat005,,,rat005 escape,2024-06-20 17:01:03,2024-06-20 17:01:13,10.0,1718917263000000000,1718917273000000000,A,A,A,A,,True,,,,True,False,,1,,,"[""rat005"", ""rat003""]",rat005,rat003,2.0
571,2024-06-20,17:01:23.0,17:01:34.0,PS,right,,rat032,rat003,rat032,rat003,,,,2024-06-20 17:01:23,2024-06-20 17:01:34,11.0,1718917283000000000,1718917294000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat032"", ""rat003""]",rat032,rat003,23758.0
572,2024-06-20,17:02:05.0,17:02:09.0,PS,right,,rat032,rat003,rat032,rat003,,,,2024-06-20 17:02:05,2024-06-20 17:02:09,4.0,1718917325000000000,1718917329000000000,B,A,B,A,,,,,True,False,True,,1,,,"[""rat032"", ""rat003""]",rat032,rat003,42.0
573,2024-06-20,17:11:22.0,17:11:33.0,F,right,,rat006,rat032,rat006,rat032,,,,2024-06-20 17:11:22,2024-06-20 17:11:33,11.0,1718917882000000000,1718917893000000000,A,B,A,B,,,,True,,False,True,,1,,,"[""rat006"", ""rat032""]",rat006,rat032,6423.0
574,2024-06-20,17:11:34.0,17:12:13.0,F,right,,rat006,rat003,rat006,rat003,,,,2024-06-20 17:11:34,2024-06-20 17:12:13,39.0,1718917894000000000,1718917933000000000,A,A,A,A,,True,,,,True,True,,1,,,"[""rat006"", ""rat003""]",rat003,rat006,17058.0
575,2024-06-20,17:12:15.0,17:12:21.0,F,right,,rat006,rat034,rat034,rat006,,,,2024-06-20 17:12:15,2024-06-20 17:12:21,6.0,1718917935000000000,1718917941000000000,A,B,B,A,,,,True,,False,False,,1,,,"[""rat006"", ""rat034""]",rat006,rat034,6863.0
576,2024-06-20,17:12:21.0,17:12:41.0,PS,door,,rat006,rat003,rat006,rat003,,,rat003 escape,2024-06-20 17:12:21,2024-06-20 17:12:41,20.0,1718917941000000000,1718917961000000000,A,A,A,A,,True,,,,True,True,,1,,,"[""rat006"", ""rat003""]",rat006,rat003,47.0
577,2024-06-20,18:07:30.0,18:07:41.0,PS,right,,rat031,rat003,,,,,rat031 leaves,2024-06-20 18:07:30,2024-06-20 18:07:41,11.0,1718921250000000000,1718921261000000000,B,A,,,,,,,True,False,,,1,,,"[""rat031"", ""rat003""]",rat031,rat003,10237.0
578,2024-06-20,18:25:22.0,18:25:38.0,F,left,,rat035,rat006,rat006,rat035,,,,2024-06-20 18:25:22,2024-06-20 18:25:38,16.0,1718922322000000000,1718922338000000000,B,A,A,B,,,,,True,False,False,,1,,,"[""rat006"", ""rat035""]",rat006,rat035,11045.0
